1	0
6	0
11	0
16	0
21	0
26	0
31	0
36	0
41	0
46	6.463387063
51	122.8043542
56	439.5103203
61	691.5824157
66	659.2654804
71	523.5343521
76	368.4130626
81	258.5354825
86	180.9748378
91	122.8043542
96	84.02403182
101	58.17048357
106	45.24370944
111	38.78032238
116	32.31693531
121	25.85354825
126	19.39016119
131	12.92677413
136	6.463387063
141	12.92677413
146	12.92677413
151	12.92677413
156	6.463387063
161	0
166	0
171	6.463387063
176	0
